sentence,relation,head,head_offset,head_type,tail,tail_offset,tail_type
"双层底中断处船底纵向骨架应保持连续性,中断区域的单底中内龙骨和旁内龙骨应为双层底中桁材和旁桁材的延续部分;而内底板应在不小于3个肋距内逐渐缩小为中内龙骨和旁内龙骨的面板,此面板在双层底中断处的宽度应不小于旁内龙骨间距的一半",方位,纵向骨架,18,施工,双层底,0,施工
"双层底中断处船底纵向骨架应保持连续性,中断区域的单底中内龙骨和旁内龙骨应为双层底中桁材和旁桁材的延续部分;而内底板应在不小于3个肋距内逐渐缩小为中内龙骨和旁内龙骨的面板,此面板在双层底中断处的宽度应不小于旁内龙骨间距的一半",制约,中内龙骨,26,施工,中桁材,40,施工
"双层底中断处船底纵向骨架应保持连续性,中断区域的单底中内龙骨和旁内龙骨应为双层底中桁材和旁桁材的延续部分;而内底板应在不小于3个肋距内逐渐缩小为中内龙骨和旁内龙骨的面板,此面板在双层底中断处的宽度应不小于旁内龙骨间距的一半",制约,旁内龙骨,31,施工,旁桁材,44,施工
"双层底中断处船底纵向骨架应保持连续性,中断区域的单底中内龙骨和旁内龙骨应为双层底中桁材和旁桁材的延续部分;而内底板应在不小于3个肋距内逐渐缩小为中内龙骨和旁内龙骨的面板,此面板在双层底中断处的宽度应不小于旁内龙骨间距的一半",制约,内底板,54,施工,中内龙骨,72,施工
"双层底中断处船底纵向骨架应保持连续性,中断区域的单底中内龙骨和旁内龙骨应为双层底中桁材和旁桁材的延续部分;而内底板应在不小于3个肋距内逐渐缩小为中内龙骨和旁内龙骨的面板,此面板在双层底中断处的宽度应不小于旁内龙骨间距的一半",制约,内底板,54,施工,旁内龙骨,77,施工
"双层底中断处船底纵向骨架应保持连续性,中断区域的单底中内龙骨和旁内龙骨应为双层底中桁材和旁桁材的延续部分;而内底板应在不小于3个肋距内逐渐缩小为中内龙骨和旁内龙骨的面板,此面板在双层底中断处的宽度应不小于旁内龙骨间距的一半",包含,中内龙骨,72,施工,面板,82,施工
"双层底中断处船底纵向骨架应保持连续性,中断区域的单底中内龙骨和旁内龙骨应为双层底中桁材和旁桁材的延续部分;而内底板应在不小于3个肋距内逐渐缩小为中内龙骨和旁内龙骨的面板,此面板在双层底中断处的宽度应不小于旁内龙骨间距的一半",包含,旁内龙骨,77,施工,面板,82,施工
"双层底中断处船底纵向骨架应保持连续性,中断区域的单底中内龙骨和旁内龙骨应为双层底中桁材和旁桁材的延续部分;而内底板应在不小于3个肋距内逐渐缩小为中内龙骨和旁内龙骨的面板,此面板在双层底中断处的宽度应不小于旁内龙骨间距的一半",属性,面板,86,施工,宽度,96,属性
"双层底中断处船底纵向骨架应保持连续性,中断区域的单底中内龙骨和旁内龙骨应为双层底中桁材和旁桁材的延续部分;而内底板应在不小于3个肋距内逐渐缩小为中内龙骨和旁内龙骨的面板,此面板在双层底中断处的宽度应不小于旁内龙骨间距的一半",制约,宽度,96,属性,旁内龙骨,102,施工
"双层底中断处船底纵向骨架应保持连续性,中断区域的单底中内龙骨和旁内龙骨应为双层底中桁材和旁桁材的延续部分;而内底板应在不小于3个肋距内逐渐缩小为中内龙骨和旁内龙骨的面板,此面板在双层底中断处的宽度应不小于旁内龙骨间距的一半",属性,旁内龙骨,102,施工,间距,106,属性
"内底边板亦应向中断区域延伸不小于3个肋距;当内底边板为倾斜时,其延伸部分应有面板或折边,其宽度可逐渐减小",制约,内底边板,0,施工,中断区域,7,空间
"内底边板亦应向中断区域延伸不小于3个肋距;当内底边板为倾斜时,其延伸部分应有面板或折边,其宽度可逐渐减小",制约,内底边板,22,施工,面板,38,施工
"内底边板亦应向中断区域延伸不小于3个肋距;当内底边板为倾斜时,其延伸部分应有面板或折边,其宽度可逐渐减小",制约,内底边板,22,施工,折边,41,施工
"内底边板亦应向中断区域延伸不小于3个肋距;当内底边板为倾斜时,其延伸部分应有面板或折边,其宽度可逐渐减小",属性,内底边板,22,施工,宽度,45,属性
"中断区域内,不与双层底旁桁材直接连续的旁内龙骨,应向双层底内延伸3个肋距,其高度可逐渐降低,其自由边应有折边",方位,旁内龙骨,19,施工,中断区域,0,空间
"中断区域内,不与双层底旁桁材直接连续的旁内龙骨,应向双层底内延伸3个肋距,其高度可逐渐降低,其自由边应有折边",制约,旁内龙骨,19,施工,双层底,26,施工
"中断区域内,不与双层底旁桁材直接连续的旁内龙骨,应向双层底内延伸3个肋距,其高度可逐渐降低,其自由边应有折边",属性,旁内龙骨,19,施工,高度,38,属性
"中断区域内,不与双层底旁桁材直接连续的旁内龙骨,应向双层底内延伸3个肋距,其高度可逐渐降低,其自由边应有折边",包含,旁内龙骨,19,施工,自由边,47,进程
"中断区域内,不与双层底旁桁材直接连续的旁内龙骨,应向双层底内延伸3个肋距,其高度可逐渐降低,其自由边应有折边",制约,自由边,47,进程,折边,52,施工
"机舱内,在主机部位应布置足够的纵桁,并应保持结构的连续性",方位,主机,5,施工,机舱,0,空间
"机舱内,在主机部位应布置足够的纵桁,并应保持结构的连续性",制约,主机,5,施工,纵桁,15,施工
"对中机型船舶,这些纵桁应在整个机舱长度内延伸,并应向机舱前、后舱壁处延伸至少3个肋距,但向机舱后壁以后的延伸部分还应支持最前面的轴隧中间轴承;对尾机型船舶,这些纵桁应尽可能向尾延伸,并应与强肋骨或肋板有效连接",制约,纵桁,9,施工,舱壁,31,施工
"对中机型船舶,这些纵桁应在整个机舱长度内延伸,并应向机舱前、后舱壁处延伸至少3个肋距,但向机舱后壁以后的延伸部分还应支持最前面的轴隧中间轴承;对尾机型船舶,这些纵桁应尽可能向尾延伸,并应与强肋骨或肋板有效连接",制约,机舱后壁,45,施工,轴隧中间轴承,64,施工
"对中机型船舶,这些纵桁应在整个机舱长度内延伸,并应向机舱前、后舱壁处延伸至少3个肋距,但向机舱后壁以后的延伸部分还应支持最前面的轴隧中间轴承;对尾机型船舶,这些纵桁应尽可能向尾延伸,并应与强肋骨或肋板有效连接",连接,纵桁,80,施工,强肋骨,94,施工
"对中机型船舶,这些纵桁应在整个机舱长度内延伸,并应向机舱前、后舱壁处延伸至少3个肋距,但向机舱后壁以后的延伸部分还应支持最前面的轴隧中间轴承;对尾机型船舶,这些纵桁应尽可能向尾延伸,并应与强肋骨或肋板有效连接",连接,纵桁,80,施工,肋板,98,施工
"在主机基座纵桁外侧,应设有旁桁材,并应注意结构的连续性",包含,主机基座,1,施工,纵桁,5,施工
"在主机基座纵桁外侧,应设有旁桁材,并应注意结构的连续性",制约,纵桁,5,施工,旁桁材,13,施工
"所有肋板、旁桁材上均应开人孔;除轻型肋板外,开孔的高度应不大于该处双层底高度的50%,否则应予加强",制约,肋板,2,施工,人孔,12,施工
"所有肋板、旁桁材上均应开人孔;除轻型肋板外,开孔的高度应不大于该处双层底高度的50%,否则应予加强",制约,旁桁材,5,施工,人孔,12,施工
"所有肋板、旁桁材上均应开人孔;除轻型肋板外,开孔的高度应不大于该处双层底高度的50%,否则应予加强",属性,开孔,22,施工,高度,25,属性
"所有肋板、旁桁材上均应开人孔;除轻型肋板外,开孔的高度应不大于该处双层底高度的50%,否则应予加强",制约,高度,25,属性,双层底,33,施工
"所有肋板、旁桁材上均应开人孔;除轻型肋板外,开孔的高度应不大于该处双层底高度的50%,否则应予加强",属性,双层底,33,施工,高度,36,属性
"各肋板开孔位置在船长方向应尽量按直线排列,以便利人员出入",包含,肋板,1,施工,开孔位置,3,进程
"在肋板的端部和横舱壁处的1个肋距内的旁桁材上,不应开人孔和减轻孔,否则开孔边缘应予加强",包含,肋板,1,施工,端部,4,进程
"在肋板的端部和横舱壁处的1个肋距内的旁桁材上,不应开人孔和减轻孔,否则开孔边缘应予加强",包含,横舱壁,7,施工,旁桁材,18,施工
"在肋板的端部和横舱壁处的1个肋距内的旁桁材上,不应开人孔和减轻孔,否则开孔边缘应予加强",制约,端部,4,进程,人孔,26,施工
"在肋板的端部和横舱壁处的1个肋距内的旁桁材上,不应开人孔和减轻孔,否则开孔边缘应予加强",制约,端部,4,进程,减轻孔,29,施工
"在肋板的端部和横舱壁处的1个肋距内的旁桁材上,不应开人孔和减轻孔,否则开孔边缘应予加强",制约,旁桁材,18,施工,人孔,26,施工
"在肋板的端部和横舱壁处的1个肋距内的旁桁材上,不应开人孔和减轻孔,否则开孔边缘应予加强",制约,旁桁材,18,施工,减轻孔,29,施工
"在肋板的端部和横舱壁处的1个肋距内的旁桁材上,不应开人孔和减轻孔,否则开孔边缘应予加强",包含,开孔,35,施工,边缘,37,进程
"所有肋板、旁桁材、船底及内底纵骨上,均应有适当的流水孔和透气孔,并应考虑到泵的抽唧率,使自舱内各处到空气管和吸口的空气与水能自由流通",制约,肋板,2,施工,流水孔,24,施工
"所有肋板、旁桁材、船底及内底纵骨上,均应有适当的流水孔和透气孔,并应考虑到泵的抽唧率,使自舱内各处到空气管和吸口的空气与水能自由流通",制约,旁桁材,5,施工,流水孔,24,施工
"所有肋板、旁桁材、船底及内底纵骨上,均应有适当的流水孔和透气孔,并应考虑到泵的抽唧率,使自舱内各处到空气管和吸口的空气与水能自由流通",制约,船底,9,建筑,流水孔,24,施工
"所有肋板、旁桁材、船底及内底纵骨上,均应有适当的流水孔和透气孔,并应考虑到泵的抽唧率,使自舱内各处到空气管和吸口的空气与水能自由流通",制约,内底纵骨,12,施工,流水孔,24,施工
"所有肋板、旁桁材、船底及内底纵骨上,均应有适当的流水孔和透气孔,并应考虑到泵的抽唧率,使自舱内各处到空气管和吸口的空气与水能自由流通",制约,肋板,2,施工,透气孔,28,施工
"所有肋板、旁桁材、船底及内底纵骨上,均应有适当的流水孔和透气孔,并应考虑到泵的抽唧率,使自舱内各处到空气管和吸口的空气与水能自由流通",制约,旁桁材,5,施工,透气孔,28,施工
"所有肋板、旁桁材、船底及内底纵骨上,均应有适当的流水孔和透气孔,并应考虑到泵的抽唧率,使自舱内各处到空气管和吸口的空气与水能自由流通",制约,船底,9,建筑,透气孔,28,施工
"所有肋板、旁桁材、船底及内底纵骨上,均应有适当的流水孔和透气孔,并应考虑到泵的抽唧率,使自舱内各处到空气管和吸口的空气与水能自由流通",制约,内底纵骨,12,施工,透气孔,28,施工
"所有肋板、旁桁材、船底及内底纵骨上,均应有适当的流水孔和透气孔,并应考虑到泵的抽唧率,使自舱内各处到空气管和吸口的空气与水能自由流通",制约,肋板,2,施工,泵,37,施工
"所有肋板、旁桁材、船底及内底纵骨上,均应有适当的流水孔和透气孔,并应考虑到泵的抽唧率,使自舱内各处到空气管和吸口的空气与水能自由流通",制约,旁桁材,5,施工,泵,37,施工
"所有肋板、旁桁材、船底及内底纵骨上,均应有适当的流水孔和透气孔,并应考虑到泵的抽唧率,使自舱内各处到空气管和吸口的空气与水能自由流通",制约,船底,9,建筑,泵,37,施工
"所有肋板、旁桁材、船底及内底纵骨上,均应有适当的流水孔和透气孔,并应考虑到泵的抽唧率,使自舱内各处到空气管和吸口的空气与水能自由流通",制约,内底纵骨,12,施工,泵,37,施工
"所有肋板、旁桁材、船底及内底纵骨上,均应有适当的流水孔和透气孔,并应考虑到泵的抽唧率,使自舱内各处到空气管和吸口的空气与水能自由流通",属性,泵,37,施工,抽唧率,39,属性
双层底内肋板和桁材的最小厚度为6mm,包含,双层底,0,施工,内肋板,3,施工
双层底内肋板和桁材的最小厚度为6mm,包含,双层底,0,施工,桁材,7,施工
双层底内肋板和桁材的最小厚度为6mm,属性,内肋板,3,施工,最小厚度,10,属性
双层底内肋板和桁材的最小厚度为6mm,属性,桁材,7,施工,最小厚度,10,属性
在船体中纵剖面处应设置中桁材,包含,船体,1,建筑,中纵剖面,3,进程
在船体中纵剖面处应设置中桁材,制约,中纵剖面,3,进程,中桁材,11,施工
"中桁材在船中部0.75L区域范围内应连续,并应尽量向首尾柱延伸",方位,中桁材,0,施工,船中部,4,建筑
"中桁材在船中部0.75L区域范围内应连续,并应尽量向首尾柱延伸",制约,中桁材,0,施工,首尾柱,26,施工
"船中部0.75L区域内,中桁材上不应开人孔或减轻孔,在个别特殊情况下一定要开孔时,应适当加强",方位,中桁材,12,施工,船中部,0,建筑
"船中部0.75L区域内,中桁材上不应开人孔或减轻孔,在个别特殊情况下一定要开孔时,应适当加强",制约,中桁材,12,施工,人孔,19,施工
"船中部0.75L区域内,中桁材上不应开人孔或减轻孔,在个别特殊情况下一定要开孔时,应适当加强",制约,中桁材,12,施工,减轻孔,22,施工
